105,109763618,92,41.8,-5.2,-14.25,0,5
105,109763618,89,63.8,3.2,16.25,0.5,8
105,109763618,6,48.6,4.6,11.75,-0.5,6
105,109763618,219,37,7.8,13.25,0.25,6
106,109763668,92,41.2,-5.2,-14.25,0,5
106,109763668,89,64.6,3.2,16.25,0.5,8
106,109763668,6,49.2,4.6,11.75,-0.5,6
106,109763668,219,37.6,7.8,13.25,0.25,6
106,109763668,151,113.8,-7.4,-14.25,0.25,3
107,109763718,92,40.4,-5.2,-14.25,0,5
107,109763718,89,65.4,3.2,16.25,0.5,7
107,109763718,6,49.8,4.6,11.75,-0.5,6
107,109763718,219,38.4,7.8,13.25,0.25,5
107,109763718,151,113,-7.4,-14.25,0.25,3
108,109763768,92,39.8,-5.2,-14.25,0.25,5
108,109763768,89,66.2,3.2,16.25,0.5,7
108,109763768,6,50.4,4.6,11.75,-0.5,5
108,109763768,219,39,7.8,13.25,0.25,5
108,109763768,151,112.4,-7.4,-14.25,0,3
109,109763818,92,39,-5.2,-14.25,0.25,5
109,109763818,89,67,3.2,16.25,0.5,7
109,109763818,6,51,4.6,11.75,-0.5,5
109,109763818,219,39.6,7.8,13.25,0.25,5
109,109763818,151,111.6,-7.2,-14.25,0.75,3
110,109763868,92,38.4,-5.2,-14.25,0.25,5
110,109763868,89,67.8,3.4,16.25,0.5,7
110,109763868,6,51.6,4.6,11.5,-0.5,5
110,109763868,219,40.4,7.8,13.25,0.25,6
110,109763868,151,111,-7.2,-14.25,0.75,3
111,109763918,92,37.8,-5.2,-14.25,0.25,5
111,109763918,89,68.6,3.4,16,0.5,7
111,109763918,6,52,4.6,11.5,-0.5,5
111,109763918,219,41,7.8,13.5,0,6
111,109763918,151,110.2,-7,-14.25,1,3
112,109763968,92,37,-5.2,-14.25,0.25,5
112,109763968,89,69.4,3.4,16,0.5,7
112,109763968,6,52.6,4.4,11.5,-0.5,5
112,109763968,219,41.6,7.8,13.5,0,6
112,109763968,151,109.6,-6.8,-14.25,1,3
113,109764018,92,36.4,-5,-14.5,0.25,6
113,109764018,89,70.2,3.4,16,0.5,7
113,109764018,6,53.2,4.6,11.75,-0.5,5
113,109764018,219,42.2,8,13.5,0.25,6
113,109764018,151,108.8,-7,-14.25,0.75,3
114,109764068,92,35.6,-5,-14.5,0.25,6
114,109764068,74,84.4,-88.2,-0.5,-0.5,2
114,109764068,89,71,3.4,16,0.5,7
114,109764068,6,53.8,4.4,11.5,-0.5,5
114,109764068,219,43,8,13.25,0.25,6
114,109764068,151,108.2,-7,-14.25,0.5,3
115,109764118,92,35,-5,-14.5,0.25,6
115,109764118,74,84.4,-88.4,-0.5,-0.5,2
115,109764118,89,71.8,3.4,16,0.5,6
115,109764118,6,54.4,4.6,11.5,-0.25,5
115,109764118,219,43.6,8,13.5,0.25,6
115,109764118,151,107.4,-7,-14.25,0.5,3
116,109764168,92,34.2,-5,-14.5,0.25,6
116,109764168,74,84.4,-88.4,-0.5,-0.5,2
116,109764168,89,72.6,3.6,16,0.5,6
116,109764168,6,55,4.6,11.5,-0.25,5
116,109764168,219,44.4,8,13.5,0.25,6
116,109764168,151,106.8,-7,-14.25,0.5,3
117,109764218,92,33.6,-5,-14.5,0.25,6
117,109764218,74,84.4,-88.4,-0.5,-0.5,2
117,109764218,89,73.4,3.6,16,0.5,6
117,109764218,6,55.6,4.6,11.5,-0.25,5
117,109764218,219,45,8,13.5,0.25,5
117,109764218,151,106,-6.8,-14.25,0.75,3
118,109764268,92,33,-5,-14.5,0.25,6
118,109764268,74,84.2,-88.4,-0.5,-0.5,2
118,109764268,89,74.2,3.6,16,0.5,6
118,109764268,6,56.2,4.4,11.5,-0.5,5
118,109764268,219,45.6,8,13.5,0.25,5
118,109764268,151,105.4,-6.8,-14.25,0.75,3
119,109764318,92,32.2,-5,-14.5,0.25,6
119,109764318,74,84.2,-88.4,-0.5,-0.5,2
119,109764318,89,75,3.6,16,0.5,6
119,109764318,6,56.6,4.4,11.5,-0.5,5
119,109764318,219,46.4,8,13.75,0.25,6
119,109764318,151,104.6,-6.8,-14.25,0.75,3
120,109764368,92,31.6,-5,-14.5,0.25,6
120,109764368,74,84.2,-88.4,-0.5,-0.5,2
120,109764368,89,75.8,3.6,16,0.5,6
120,109764368,6,57.2,4.2,11.5,-0.5,5
120,109764368,219,47,8,13.75,0.25,6
120,109764368,151,104,-6.6,-14.5,1,3
121,109764417,92,30.8,-5,-14.5,0.25,7
121,109764417,74,84.2,-88.4,-0.5,-0.5,2
121,109764417,89,76.6,3.6,16,0.5,6
121,109764417,6,57.8,4.2,11.5,-0.5,5
121,109764417,219,47.6,8.2,13.75,0.25,6
121,109764417,151,103.2,-6.6,-14.5,0.75,3
122,109764468,92,30.2,-5,-14.5,0.25,6
122,109764468,89,77.4,3.6,16,0.5,5
122,109764468,6,58.4,4.2,11.5,-0.75,5
122,109764468,219,48.4,8,13.75,0.25,5
122,109764468,151,102.6,-6.6,-14.5,0.75,3
123,109764518,92,29.4,-5,-14.5,0.25,6
123,109764518,89,78.2,3.6,15.75,0.5,5
123,109764518,6,59,4,11.5,-0.75,5
123,109764518,219,49,8,14,0.25,5
123,109764518,151,101.8,-6.4,-14.5,0.75,3
124,109764568,92,28.8,-5,-14.5,0.25,6
124,109764568,116,82.8,-93,0.25,0.25,1
124,109764568,89,79,3.6,15.75,0.5,5
124,109764568,6,59.6,4,11.5,-0.75,5
124,109764568,219,49.8,8.2,14,0.25,5
124,109764568,151,101.2,-6.4,-14.5,0.75,3
125,109764618,92,28,-5,-14.5,0.25,6
125,109764618,89,79.8,3.8,15.75,0.5,5
125,109764618,6,60.2,4,11.5,-0.75,5
125,109764618,219,50.4,8.2,14,0.25,5
125,109764618,151,100.4,-6.4,-14.5,0.75,3
126,109764668,92,27.4,-4.8,-14.5,0.25,7
126,109764668,89,80.6,3.8,15.75,0.5,5
126,109764668,6,60.6,4,11.5,-0.75,5
126,109764668,38,49,11,9.25,-0.25,2
126,109764668,219,51.2,8.2,14,0.25,5
126,109764668,151,99.8,-6.4,-14.5,0.75,4
127,109764718,92,26.6,-4.8,-14.25,0.25,6
127,109764718,89,81.2,3.8,15.75,0.5,5
127,109764718,6,61.2,3.8,11.5,-0.75,5
127,109764718,38,49.6,11,9,-0.25,2
127,109764718,219,51.8,8.2,14,0.25,5
127,109764718,151,99,-6.4,-14.5,0.75,4
128,109764768,92,26,-4.8,-14.5,0.25,6
128,109764768,89,82,3.8,15.75,0.5,4
128,109764768,6,61.8,3.8,11.5,-0.75,5
128,109764768,38,50,11,9,-0.25,2
128,109764768,219,52.6,8.2,14.25,0.25,5
128,109764768,151,98.2,-6.2,-14.5,0.75,4
129,109764818,92,25.4,-4.8,-14.5,0.25,5
129,109764818,89,82.8,3.8,15.75,0.5,4
129,109764818,6,62.4,3.8,11.5,-0.75,5
129,109764818,38,50.4,11,9.25,-0.25,2
129,109764818,219,53.2,8.2,14.25,0.25,5
